id,time,allocated,idle,other,total
1641,2021-03-27 19:58:34,4707,8757,112,13576
1642,2021-03-27 20:13:34,4768,8696,112,13576
1643,2021-03-27 20:28:34,5035,8429,112,13576
1644,2021-03-27 20:43:34,4761,8703,112,13576
1645,2021-03-27 20:58:34,4898,8566,112,13576
1646,2021-03-27 21:13:34,4867,8597,112,13576
1647,2021-03-27 21:28:34,5104,8360,112,13576
1648,2021-03-27 21:43:34,4993,8471,112,13576
1649,2021-03-27 21:58:34,5049,8415,112,13576
1650,2021-03-27 22:13:34,4991,8473,112,13576
1651,2021-03-27 22:28:34,4919,8545,112,13576
1652,2021-03-27 22:43:34,5101,8363,112,13576
1653,2021-03-27 22:58:34,5180,8284,112,13576
1654,2021-03-27 23:13:34,5152,8312,112,13576
1655,2021-03-27 23:28:34,5321,8143,112,13576
1656,2021-03-27 23:43:34,5295,8169,112,13576
1657,2021-03-27 23:58:34,5265,8199,112,13576
1658,2021-03-28 00:13:34,5320,8144,112,13576
1659,2021-03-28 00:28:34,5339,8125,112,13576
1660,2021-03-28 00:43:34,5357,8107,112,13576
1661,2021-03-28 00:58:34,5309,8155,112,13576
1662,2021-03-28 01:13:34,5268,8196,112,13576
1663,2021-03-28 01:28:34,5277,8187,112,13576
1664,2021-03-28 01:43:34,5270,8194,112,13576
1665,2021-03-28 01:58:34,5270,8194,112,13576
1666,2021-03-28 02:13:34,5222,8242,112,13576
1667,2021-03-28 02:28:34,5220,8244,112,13576
1668,2021-03-28 02:43:34,5192,8272,112,13576
1669,2021-03-28 02:58:34,5206,8258,112,13576
1670,2021-03-28 03:13:34,5202,8262,112,13576
1671,2021-03-28 03:28:35,5203,8261,112,13576
1672,2021-03-28 03:43:35,5203,8261,112,13576
1673,2021-03-28 03:58:35,5149,8315,112,13576
1674,2021-03-28 04:13:35,5149,8315,112,13576
1675,2021-03-28 04:28:35,5197,8267,112,13576
1676,2021-03-28 04:43:35,5148,8316,112,13576
1677,2021-03-28 04:58:35,5164,8300,112,13576
1678,2021-03-28 05:13:35,5147,8317,112,13576
1679,2021-03-28 05:28:35,5075,8389,112,13576
1680,2021-03-28 05:43:35,5074,8390,112,13576
1681,2021-03-28 05:58:35,5012,8452,112,13576
1682,2021-03-28 06:13:35,4996,8468,112,13576
1683,2021-03-28 06:28:35,4975,8489,112,13576
1684,2021-03-28 06:43:35,5135,8329,112,13576
1685,2021-03-28 06:58:35,5159,8305,112,13576
1686,2021-03-28 07:13:35,5159,8305,112,13576
1687,2021-03-28 07:28:35,5087,8377,112,13576
1688,2021-03-28 07:43:35,5111,8353,112,13576
1689,2021-03-28 07:58:35,5095,8369,112,13576
1690,2021-03-28 08:13:35,5093,8371,112,13576
1691,2021-03-28 08:28:35,5084,8380,112,13576
1692,2021-03-28 08:43:35,5052,8412,112,13576
1693,2021-03-28 08:58:35,5068,8396,112,13576
1694,2021-03-28 09:13:35,5069,8395,112,13576
1695,2021-03-28 09:28:35,5069,8395,112,13576
1696,2021-03-28 09:43:35,5093,8371,112,13576
1697,2021-03-28 09:58:35,5061,8403,112,13576
1698,2021-03-28 10:13:36,5007,8457,112,13576
1699,2021-03-28 10:28:36,5253,8211,112,13576
1700,2021-03-28 10:43:36,5272,8192,112,13576
1701,2021-03-28 10:58:36,5133,8331,112,13576
1702,2021-03-28 11:13:36,5262,8202,112,13576
1703,2021-03-28 11:28:36,5107,8357,112,13576
1704,2021-03-28 11:43:36,4943,8521,112,13576
1705,2021-03-28 11:58:36,5002,8462,112,13576
1706,2021-03-28 12:13:36,4798,8666,112,13576
1707,2021-03-28 12:28:36,4564,8900,112,13576
1708,2021-03-28 12:43:36,4531,8933,112,13576
1709,2021-03-28 12:58:36,4975,8489,112,13576
1710,2021-03-28 13:13:36,4874,8590,112,13576
1711,2021-03-28 13:28:36,5045,8419,112,13576
1712,2021-03-28 13:43:36,4647,8817,112,13576
1713,2021-03-28 13:58:36,4741,8723,112,13576
1714,2021-03-28 14:13:36,4825,8639,112,13576
1715,2021-03-28 14:28:36,5093,8371,112,13576
1716,2021-03-28 14:43:36,5242,8222,112,13576
1717,2021-03-28 14:58:36,5388,8076,112,13576
1718,2021-03-28 15:13:36,5470,7994,112,13576
1719,2021-03-28 15:28:36,5456,8008,112,13576
1720,2021-03-28 15:43:36,5966,7498,112,13576
1721,2021-03-28 15:58:36,5939,7525,112,13576
1722,2021-03-28 16:13:36,6278,7186,112,13576
1723,2021-03-28 16:28:36,6115,7349,112,13576
1724,2021-03-28 16:43:36,6403,7061,112,13576
1725,2021-03-28 16:58:37,6658,6806,112,13576
1726,2021-03-28 17:13:37,6644,6820,112,13576
1727,2021-03-28 17:28:37,6448,7016,112,13576
1728,2021-03-28 17:43:37,6405,7059,112,13576
1729,2021-03-28 17:58:37,6062,7402,112,13576
1730,2021-03-28 18:13:37,6117,7347,112,13576
1731,2021-03-28 18:28:37,6034,7430,112,13576
1732,2021-03-28 18:43:37,6109,7355,112,13576
1733,2021-03-28 18:58:37,5926,7538,112,13576
1734,2021-03-28 19:13:37,6285,7179,112,13576
1735,2021-03-28 19:28:37,6286,7178,112,13576
1736,2021-03-28 19:43:37,6087,7377,112,13576
1737,2021-03-28 19:58:37,6343,7121,112,13576
1738,2021-03-28 20:13:37,6336,7128,112,13576
1739,2021-03-28 20:28:37,6335,7129,112,13576
1740,2021-03-28 20:43:37,6266,7198,112,13576
1741,2021-03-28 20:58:37,5480,7984,112,13576
1742,2021-03-28 21:13:37,5464,8000,112,13576
1743,2021-03-28 21:28:37,5388,8076,112,13576
1744,2021-03-28 21:43:37,5370,8094,112,13576
1745,2021-03-28 21:58:37,5464,8000,112,13576
1746,2021-03-28 22:13:37,6249,7215,112,13576
1747,2021-03-28 22:28:37,6210,7254,112,13576
1748,2021-03-28 22:43:37,6072,7392,112,13576
1749,2021-03-28 22:58:37,5825,7639,112,13576
1750,2021-03-28 23:13:37,6007,7457,112,13576
1751,2021-03-28 23:28:37,6082,7382,112,13576
1752,2021-03-28 23:43:37,6095,7369,112,13576
1753,2021-03-28 23:58:38,6106,7358,112,13576
1754,2021-03-29 00:13:38,6082,7382,112,13576
1755,2021-03-29 00:28:38,6068,7396,112,13576
1756,2021-03-29 00:43:38,5997,7467,112,13576
1757,2021-03-29 00:58:38,6099,7365,112,13576
1758,2021-03-29 01:13:38,5981,7483,112,13576
1759,2021-03-29 01:28:38,5900,7564,112,13576
1760,2021-03-29 01:43:38,5699,7765,112,13576
1761,2021-03-29 01:58:38,5574,7890,112,13576
1762,2021-03-29 02:13:38,5705,7759,112,13576
1763,2021-03-29 02:28:38,5696,7768,112,13576
1764,2021-03-29 02:43:38,5740,7724,112,13576
1765,2021-03-29 02:58:38,5733,7731,112,13576
1766,2021-03-29 03:13:38,5769,7695,112,13576
1767,2021-03-29 03:28:38,5743,7721,112,13576
1768,2021-03-29 03:43:38,5707,7757,112,13576
1769,2021-03-29 03:58:38,5700,7764,112,13576
1770,2021-03-29 04:13:38,5694,7770,112,13576
1771,2021-03-29 04:28:38,5690,7774,112,13576
1772,2021-03-29 04:43:38,5640,7824,112,13576
1773,2021-03-29 04:58:38,5621,7843,112,13576
1774,2021-03-29 05:13:38,5586,7846,144,13576
1775,2021-03-29 05:28:38,5539,7893,144,13576
1776,2021-03-29 05:43:38,5435,7997,144,13576
1777,2021-03-29 05:58:38,5295,8137,144,13576
1778,2021-03-29 06:13:38,5295,8169,112,13576
1779,2021-03-29 06:28:38,5283,8181,112,13576
1780,2021-03-29 06:43:38,5277,8187,112,13576
1781,2021-03-29 06:58:38,5255,8209,112,13576
1782,2021-03-29 07:13:38,5250,8214,112,13576
1783,2021-03-29 07:28:38,5238,8226,112,13576
1784,2021-03-29 07:43:38,5234,8230,112,13576
1785,2021-03-29 07:58:38,5229,8235,112,13576
1786,2021-03-29 08:13:38,5225,8239,112,13576
1787,2021-03-29 08:28:38,4639,8825,112,13576
1788,2021-03-29 08:43:38,5515,7949,112,13576
1789,2021-03-29 08:58:39,5593,7871,112,13576
1790,2021-03-29 09:13:39,5555,7909,112,13576
1791,2021-03-29 09:28:39,5656,7808,112,13576
1792,2021-03-29 09:43:39,5790,7674,112,13576
1793,2021-03-29 09:58:39,5755,7709,112,13576
1794,2021-03-29 10:13:39,6054,7410,112,13576
1795,2021-03-29 10:28:39,5760,7704,112,13576
1796,2021-03-29 10:43:39,7057,6407,112,13576
1797,2021-03-29 10:58:39,6315,7149,112,13576
1798,2021-03-29 11:13:39,6248,7216,112,13576
1799,2021-03-29 11:28:40,6208,7256,112,13576
1800,2021-03-29 11:43:40,6270,7226,80,13576
1801,2021-03-29 11:58:40,6007,6985,584,13576
1802,2021-03-29 12:13:40,6314,6678,584,13576
1803,2021-03-29 12:28:40,6477,6515,584,13576
1804,2021-03-29 12:43:40,6433,6559,584,13576
1805,2021-03-29 12:58:41,6287,7017,272,13576
1806,2021-03-29 13:13:41,6304,7000,272,13576
1807,2021-03-29 13:28:41,6000,6824,752,13576
1808,2021-03-29 13:43:41,5836,6700,1040,13576
1809,2021-03-29 13:58:41,6144,6872,560,13576
1810,2021-03-29 14:13:41,6105,6911,560,13576
1811,2021-03-29 14:28:41,6040,6976,560,13576
1812,2021-03-29 14:43:41,6046,6970,560,13576
1813,2021-03-29 14:58:41,6101,6915,560,13576
1814,2021-03-29 15:13:41,6191,7041,344,13576
1815,2021-03-29 15:28:41,6140,7092,344,13576
1816,2021-03-29 15:43:41,6347,6885,344,13576
1817,2021-03-29 15:58:41,6653,6579,344,13576
1818,2021-03-29 16:13:41,6401,6615,560,13576
1819,2021-03-29 16:28:41,5623,7297,656,13576
1820,2021-03-29 16:43:41,5755,7117,704,13576
1821,2021-03-29 16:58:41,5707,7165,704,13576
1822,2021-03-29 17:13:41,5652,7220,704,13576
1823,2021-03-29 17:28:41,5468,7996,112,13576
1824,2021-03-29 17:43:41,5323,8141,112,13576
1825,2021-03-29 17:58:41,5270,8194,112,13576
1826,2021-03-29 22:09:44,5800,7664,112,13576
1827,2021-03-29 22:24:44,5787,7677,112,13576
1828,2021-03-29 22:39:44,5747,7717,112,13576
1829,2021-03-29 22:54:44,5738,7726,112,13576
1830,2021-03-29 23:09:44,5688,7776,112,13576
1831,2021-03-29 23:24:44,5828,7636,112,13576
1832,2021-03-29 23:39:44,5956,7508,112,13576
1833,2021-03-29 23:54:44,5905,7559,112,13576
1834,2021-03-30 00:09:44,5898,7566,112,13576
1835,2021-03-30 00:24:44,5843,7621,112,13576
1836,2021-03-30 00:39:44,6078,7386,112,13576
1837,2021-03-30 00:54:44,6054,7410,112,13576
1838,2021-03-30 01:09:44,6124,7340,112,13576
1839,2021-03-30 01:24:44,6073,7391,112,13576
1840,2021-03-30 01:39:44,6138,7326,112,13576
1841,2021-03-30 01:54:44,6127,7337,112,13576
1842,2021-03-30 02:09:44,6060,7404,112,13576
1843,2021-03-30 02:24:44,6061,7403,112,13576
1844,2021-03-30 02:39:44,6051,7413,112,13576
1845,2021-03-30 02:54:44,5951,7513,112,13576
1846,2021-03-30 03:09:44,5951,7513,112,13576
1847,2021-03-30 03:24:44,5925,7539,112,13576
1848,2021-03-30 03:39:44,5913,7551,112,13576
1849,2021-03-30 03:54:44,5889,7575,112,13576
1850,2021-03-30 04:09:44,5904,7560,112,13576
1851,2021-03-30 04:24:44,5904,7560,112,13576
1852,2021-03-30 04:39:45,5921,7543,112,13576
1853,2021-03-30 04:54:45,5900,7564,112,13576
1854,2021-03-30 05:09:45,5887,7577,112,13576
1855,2021-03-30 05:24:45,5861,7603,112,13576
1856,2021-03-30 05:39:45,5806,7658,112,13576
1857,2021-03-30 05:54:45,5801,7663,112,13576
1858,2021-03-30 06:09:45,5796,7668,112,13576
1859,2021-03-30 06:24:45,5768,7696,112,13576
1860,2021-03-30 06:39:45,5822,7642,112,13576
1861,2021-03-30 06:54:45,5843,7621,112,13576
1862,2021-03-30 07:09:45,5756,7708,112,13576
1863,2021-03-30 07:24:45,5713,7751,112,13576
1864,2021-03-30 07:39:45,5682,7782,112,13576
1865,2021-03-30 07:54:45,5654,7810,112,13576
1866,2021-03-30 08:09:45,5646,7818,112,13576
1867,2021-03-30 08:24:45,5701,7763,112,13576
1868,2021-03-30 08:39:45,5659,7805,112,13576
1869,2021-03-30 08:54:45,5543,7921,112,13576
1870,2021-03-30 09:09:45,5556,7908,112,13576
1871,2021-03-30 09:24:45,5465,7999,112,13576
1872,2021-03-30 09:39:45,5520,7944,112,13576
1873,2021-03-30 09:54:45,5605,7859,112,13576
1874,2021-03-30 10:09:45,5607,7857,112,13576
1875,2021-04-03 14:04:32,3826,9638,112,13576
1876,2021-04-03 14:19:32,3824,9640,112,13576
1877,2021-04-03 14:34:32,3410,10054,112,13576
1878,2021-04-03 14:49:32,3826,9638,112,13576
1879,2021-04-03 15:04:32,3865,9599,112,13576
1880,2021-04-03 15:19:32,3814,9650,112,13576
1881,2021-04-03 15:34:32,3731,9733,112,13576
1882,2021-04-03 15:49:32,3233,10231,112,13576
1883,2021-04-03 16:04:32,3160,10304,112,13576
1884,2021-04-03 16:19:32,3125,10339,112,13576
1885,2021-04-03 16:34:32,3075,10389,112,13576
1886,2021-04-03 16:49:32,3090,10374,112,13576
1887,2021-04-03 17:04:32,3080,10384,112,13576
1888,2021-04-03 17:19:32,3012,10452,112,13576
1889,2021-04-03 17:34:32,3172,10292,112,13576
1890,2021-04-03 17:49:32,3178,10286,112,13576
1891,2021-04-03 18:04:32,3586,9878,112,13576
1892,2021-04-03 18:19:32,3621,9843,112,13576
1893,2021-04-03 18:34:32,3533,9931,112,13576
1894,2021-04-03 18:49:32,3285,10179,112,13576
1895,2021-04-03 19:04:32,3766,9698,112,13576
1896,2021-04-03 19:19:32,3710,9754,112,13576
1897,2021-04-03 19:34:32,3710,9754,112,13576
1898,2021-04-03 19:49:32,3224,10240,112,13576
1899,2021-04-03 20:04:32,3346,10118,112,13576
1900,2021-04-03 20:19:32,3499,9965,112,13576
1901,2021-04-03 20:34:32,3697,9767,112,13576
1902,2021-04-03 20:49:33,3731,9733,112,13576
1903,2021-04-03 21:04:33,3798,9666,112,13576
1904,2021-04-03 21:19:33,3703,9761,112,13576
1905,2021-04-03 21:34:33,4033,9431,112,13576
1906,2021-04-03 21:49:33,4325,9139,112,13576
1907,2021-04-03 22:04:33,4250,9214,112,13576
1908,2021-04-03 22:19:33,4433,9031,112,13576
1909,2021-04-03 22:34:33,4799,8665,112,13576
1910,2021-04-03 22:49:33,4722,8742,112,13576
1911,2021-04-03 23:04:33,4737,8727,112,13576
1912,2021-04-03 23:19:33,4671,8793,112,13576
1913,2021-04-03 23:34:33,4697,8767,112,13576
1914,2021-04-03 23:49:33,4814,8650,112,13576
1915,2021-04-04 00:04:33,4792,8672,112,13576
1916,2021-04-04 00:19:33,4755,8709,112,13576
1917,2021-04-04 00:34:33,4753,8711,112,13576
1918,2021-04-04 00:49:33,4771,8693,112,13576
1919,2021-04-04 01:04:33,4760,8704,112,13576
1920,2021-04-04 01:19:33,4737,8727,112,13576
1921,2021-04-04 01:34:33,4700,8764,112,13576
1922,2021-04-04 01:49:33,4779,8685,112,13576
1923,2021-04-04 02:04:33,4795,8669,112,13576
1924,2021-04-04 02:19:33,4795,8669,112,13576
1925,2021-04-04 02:34:33,4795,8669,112,13576
1926,2021-04-04 02:49:33,4794,8670,112,13576
1927,2021-04-04 03:04:33,4798,8666,112,13576
1928,2021-04-04 03:19:33,4777,8687,112,13576
1929,2021-04-04 03:34:34,4797,8667,112,13576
1930,2021-04-04 03:49:34,4777,8687,112,13576
1931,2021-04-04 04:04:34,4775,8689,112,13576
1932,2021-04-04 04:19:34,4795,8669,112,13576
1933,2021-04-04 04:34:34,4735,8729,112,13576
1934,2021-04-04 04:49:34,4733,8731,112,13576
1935,2021-04-04 05:04:34,4765,8699,112,13576
1936,2021-04-04 05:19:34,4701,8763,112,13576
1937,2021-04-04 05:34:34,4709,8755,112,13576
1938,2021-04-04 05:49:34,4709,8755,112,13576
1939,2021-04-04 06:04:34,4695,8769,112,13576
1940,2021-04-04 06:19:34,4638,8826,112,13576
1941,2021-04-04 06:34:34,4588,8876,112,13576
1942,2021-04-04 06:49:34,4672,8792,112,13576
1943,2021-04-04 07:04:34,4680,8784,112,13576
1944,2021-04-04 07:19:34,4676,8788,112,13576
1945,2021-04-04 07:34:34,4645,8819,112,13576
1946,2021-04-04 07:49:34,4639,8825,112,13576
1947,2021-04-04 08:04:34,4676,8788,112,13576
1948,2021-04-04 08:19:34,4670,8794,112,13576
1949,2021-04-04 08:34:34,4654,8810,112,13576
1950,2021-04-04 08:49:34,4668,8796,112,13576
1951,2021-04-04 09:04:34,4614,8850,112,13576
1952,2021-04-04 09:19:34,4604,8860,112,13576
1953,2021-04-04 09:34:34,4611,8853,112,13576
1954,2021-04-04 09:49:34,4727,8737,112,13576
1955,2021-04-04 10:04:34,4658,8806,112,13576
1956,2021-04-04 10:19:34,5044,8420,112,13576
1957,2021-04-04 10:34:34,5128,8336,112,13576
1958,2021-04-04 10:49:34,5201,8263,112,13576
1959,2021-04-04 11:04:35,5195,8269,112,13576
1960,2021-04-04 11:19:35,5099,8365,112,13576
1961,2021-04-04 11:34:35,5251,8213,112,13576
1962,2021-04-04 11:49:35,5236,8228,112,13576
1963,2021-04-04 12:04:35,5290,8174,112,13576
1964,2021-04-04 12:19:35,5283,8181,112,13576
1965,2021-04-04 12:34:35,5311,8153,112,13576
1966,2021-04-04 12:49:35,5420,8044,112,13576
1967,2021-04-04 13:04:35,5425,8039,112,13576
1968,2021-04-04 13:19:35,5427,8037,112,13576
1969,2021-04-04 13:34:35,5428,8036,112,13576
1970,2021-04-04 13:49:35,5515,7949,112,13576
1971,2021-04-04 14:04:35,5472,7992,112,13576
1972,2021-04-04 14:19:35,5534,7930,112,13576
1973,2021-04-04 14:34:35,5543,7921,112,13576
1974,2021-04-04 14:49:35,5612,7852,112,13576
1975,2021-04-04 15:04:35,5541,7923,112,13576
1976,2021-04-04 15:19:35,5895,7569,112,13576
1977,2021-04-04 15:34:35,6060,7404,112,13576
1978,2021-04-04 15:49:35,6060,7404,112,13576
1979,2021-04-04 16:04:35,6025,7439,112,13576
1980,2021-04-04 16:19:35,5725,7739,112,13576
1981,2021-04-04 16:34:35,5393,8071,112,13576
1982,2021-04-04 16:49:35,5744,7720,112,13576
1983,2021-04-04 17:04:35,5665,7799,112,13576
1984,2021-04-04 17:19:35,5676,7788,112,13576
1985,2021-04-04 17:34:35,5671,7793,112,13576
1986,2021-04-04 17:49:35,5930,7534,112,13576
1987,2021-04-04 18:04:35,5933,7531,112,13576
1988,2021-04-04 18:19:35,5917,7547,112,13576
1989,2021-04-04 18:34:35,5900,7564,112,13576
1990,2021-04-04 18:49:35,5513,7951,112,13576
1991,2021-04-04 19:04:36,5513,7951,112,13576
1992,2021-04-04 19:19:36,5890,7574,112,13576
1993,2021-04-04 19:34:36,5835,7629,112,13576
1994,2021-04-04 19:49:36,5847,7617,112,13576
1995,2021-04-04 20:04:36,5794,7670,112,13576
1996,2021-04-04 20:19:36,5885,7579,112,13576
1997,2021-04-04 20:34:36,5927,7537,112,13576
1998,2021-04-04 20:49:36,5780,7684,112,13576
1999,2021-04-04 21:04:36,5524,7940,112,13576
2000,2021-04-04 21:19:36,5535,7929,112,13576
2001,2021-04-04 21:34:36,5715,7749,112,13576
2002,2021-04-04 21:49:36,5538,7926,112,13576
2003,2021-04-04 22:04:36,5318,8138,120,13576
2004,2021-04-04 22:19:36,5429,8019,128,13576
2005,2021-04-04 22:34:36,5384,8064,128,13576
2006,2021-04-04 22:49:36,5629,7819,128,13576
2007,2021-04-04 23:04:36,5659,7789,128,13576
2008,2021-04-04 23:19:36,5677,7771,128,13576
2009,2021-04-04 23:34:36,5669,7779,128,13576
2010,2021-04-04 23:49:36,5615,7833,128,13576
2011,2021-04-05 00:04:36,5604,7844,128,13576
2012,2021-04-05 00:19:36,5603,7845,128,13576
2013,2021-04-05 00:34:36,5584,7864,128,13576
2014,2021-04-05 00:49:36,5559,7889,128,13576
2015,2021-04-05 01:04:36,5741,7707,128,13576
2016,2021-04-05 01:19:36,5729,7719,128,13576
2017,2021-04-05 01:34:36,5810,7638,128,13576
2018,2021-04-05 01:49:36,5810,7638,128,13576
2019,2021-04-05 02:04:36,5841,7607,128,13576
2020,2021-04-05 02:19:36,5850,7598,128,13576
2021,2021-04-05 02:34:36,5848,7600,128,13576
2022,2021-04-05 02:49:36,5772,7676,128,13576
2023,2021-04-05 03:04:37,5772,7676,128,13576
2024,2021-04-05 03:19:37,5772,7676,128,13576
2025,2021-04-05 03:34:37,5727,7721,128,13576
2026,2021-04-05 03:49:37,5595,7852,129,13576
2027,2021-04-05 04:04:37,5613,7827,136,13576
2028,2021-04-05 04:19:37,5540,7900,136,13576
2029,2021-04-05 04:34:37,5318,8122,136,13576
2030,2021-04-05 04:49:37,5120,8320,136,13576
2031,2021-04-05 05:04:37,5140,8300,136,13576
2032,2021-04-05 05:19:37,5129,8311,136,13576
2033,2021-04-05 05:34:37,5093,8347,136,13576
2034,2021-04-05 05:49:37,5026,8414,136,13576
2035,2021-04-05 06:04:37,5082,8358,136,13576
2036,2021-04-05 06:19:37,5086,8354,136,13576
2037,2021-04-05 06:34:37,5074,8366,136,13576
2038,2021-04-05 06:49:37,5067,8373,136,13576
2039,2021-04-05 07:04:37,4994,8446,136,13576
2040,2021-04-05 07:19:37,4930,8510,136,13576
2041,2021-04-05 07:34:37,4909,8531,136,13576
2042,2021-04-05 07:49:37,4908,8532,136,13576
2043,2021-04-05 08:04:37,4911,8529,136,13576
2044,2021-04-05 08:19:37,4911,8529,136,13576
2045,2021-04-05 08:34:37,4900,8540,136,13576
2046,2021-04-05 08:49:37,4915,8525,136,13576
2047,2021-04-05 09:04:37,4909,8531,136,13576
2048,2021-04-05 09:19:37,4926,8514,136,13576
2049,2021-04-05 09:34:37,4952,8488,136,13576
2050,2021-04-05 09:49:37,4977,8463,136,13576
2051,2021-04-05 10:04:37,4874,8566,136,13576
2052,2021-04-05 10:19:37,5063,8377,136,13576
2053,2021-04-05 10:34:37,5364,8076,136,13576
2054,2021-04-05 10:49:37,5789,7651,136,13576
2055,2021-04-05 11:04:38,5823,7617,136,13576
2056,2021-04-05 11:19:38,6031,7409,136,13576
2057,2021-04-05 11:34:38,6077,7363,136,13576
2058,2021-04-05 11:49:38,5915,7525,136,13576
2059,2021-04-05 12:04:38,5899,7541,136,13576
2060,2021-04-05 12:19:38,5930,7510,136,13576
2061,2021-04-05 12:34:38,5848,7592,136,13576
2062,2021-04-05 12:49:38,5952,7488,136,13576
2063,2021-04-05 13:04:38,6086,7354,136,13576
2064,2021-04-05 13:19:38,6056,7384,136,13576
2065,2021-04-05 13:34:38,6284,7156,136,13576
2066,2021-04-05 13:49:38,6191,7249,136,13576
2067,2021-04-05 14:04:38,6273,7167,136,13576
2068,2021-04-05 14:19:38,6607,6833,136,13576
2069,2021-04-05 14:34:38,6520,6920,136,13576
2070,2021-04-05 14:49:38,6423,7017,136,13576
2071,2021-04-05 15:04:38,6472,6968,136,13576
2072,2021-04-05 15:19:38,6579,6861,136,13576
2073,2021-04-05 15:34:38,6810,6630,136,13576
2074,2021-04-05 15:49:38,6973,6467,136,13576
2075,2021-04-05 16:04:38,7065,6375,136,13576
2076,2021-04-05 16:19:38,7037,6403,136,13576
2077,2021-04-05 16:34:38,7401,6039,136,13576
2078,2021-04-05 16:49:38,7383,6057,136,13576
2079,2021-04-05 17:04:38,7359,6113,104,13576
2080,2021-04-05 17:19:38,7190,6282,104,13576
2081,2021-04-05 17:34:38,7101,6371,104,13576
2082,2021-04-05 17:49:39,6934,6538,104,13576
2083,2021-04-05 18:04:39,7004,6468,104,13576
2084,2021-04-05 18:19:39,6954,6518,104,13576
2085,2021-04-05 18:34:39,7496,5976,104,13576
2086,2021-04-05 18:49:39,7063,6409,104,13576
2087,2021-04-05 19:04:39,7202,6270,104,13576
2088,2021-04-05 19:19:39,7058,6414,104,13576
2089,2021-04-05 19:34:39,7520,5952,104,13576
2090,2021-04-05 19:49:39,7571,5901,104,13576
2091,2021-04-05 20:04:39,7657,5815,104,13576
2092,2021-04-05 20:19:39,7779,5693,104,13576
2093,2021-04-05 20:34:39,7445,6027,104,13576
2094,2021-04-05 20:49:39,7273,6199,104,13576
2095,2021-04-05 21:04:39,7225,6247,104,13576
2096,2021-04-05 21:19:39,7226,6246,104,13576
2097,2021-04-05 21:34:39,6988,6484,104,13576
2098,2021-04-05 21:49:39,7396,6076,104,13576
2099,2021-04-05 22:04:39,7321,6151,104,13576
2100,2021-04-05 22:19:39,7830,5642,104,13576
2101,2021-04-05 22:34:39,7792,5680,104,13576
2102,2021-04-05 22:49:39,7644,5828,104,13576
2103,2021-04-05 23:04:39,7498,5974,104,13576
2104,2021-04-05 23:19:39,7180,6292,104,13576
2105,2021-04-05 23:34:39,7728,5744,104,13576
2106,2021-04-05 23:49:39,7481,5991,104,13576
2107,2021-04-06 00:04:39,7474,5998,104,13576
2108,2021-04-06 00:19:39,7542,5930,104,13576
2109,2021-04-06 00:34:39,7466,6006,104,13576
2110,2021-04-06 00:49:39,7441,6031,104,13576
2111,2021-04-06 01:04:40,7822,5650,104,13576
2112,2021-04-06 01:19:40,8111,5361,104,13576
2113,2021-04-06 01:34:40,8163,5309,104,13576
2114,2021-04-06 01:49:40,8154,5318,104,13576
2115,2021-04-06 02:04:40,8248,5224,104,13576
2116,2021-04-06 02:19:40,8273,5199,104,13576
2117,2021-04-06 02:34:40,8268,5204,104,13576
2118,2021-04-06 02:49:40,8260,5212,104,13576
2119,2021-04-06 03:04:40,8263,5209,104,13576
2120,2021-04-06 03:19:40,8231,5241,104,13576
2121,2021-04-06 03:34:40,7822,5650,104,13576
2122,2021-04-06 03:49:40,7806,5666,104,13576
2123,2021-04-06 04:04:40,7829,5643,104,13576
